Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524535203396,2155647355730696,0.22060962,-0.093811445,0.2765125
android.sensor.gyroscope,1524535203416,2155647375721321,0.2170666,-0.09761626,0.27078784
android.sensor.gyroscope,1524535203435,2155647395744759,0.20998056,-0.103340946,0.2617994
android.sensor.gyroscope,1524535203455,2155647415735384,0.20725785,-0.10934488,0.25961772
android.sensor.gyroscope,1524535203476,2155647435726009,0.21052161,-0.10770427,0.2647839
android.sensor.gyroscope,1524535203496,2155647455716634,0.21324433,-0.11234684,0.26834437
android.sensor.gyroscope,1524535203516,2155647475738509,0.22170918,-0.11234684,0.28333676
android.sensor.gyroscope,1524535203536,2155647495729134,0.2170666,-0.11398745,0.28087583
android.sensor.gyroscope,1524535203556,2155647515721321,0.20289452,-0.116430916,0.2653424
android.sensor.gyroscope,1524535203576,2155647535743196,0.19198622,-0.12025318,0.2536138
android.sensor.gyroscope,1524535203597,2155647555733821,0.17589428,-0.11971214,0.24378759
android.sensor.gyroscope,1524535203616,2155647575724446,0.16824974,-0.119991384,0.24352579
android.sensor.gyroscope,1524535203636,2155647595716634,0.18270107,-0.1308997,0.283616
android.sensor.gyroscope,1524535203656,2155647615738509,0.21434389,-0.1529781,0.340601
android.sensor.gyroscope,1524535203676,2155647635729134,0.26152015,-0.19360937,0.3946015
android.sensor.gyroscope,1524535203696,2155647655719759,0.40332812,-0.29424506,0.5151339
android.sensor.gyroscope,1524535203715,2155647675741634,0.72375315,-0.5107706,0.77475166
android.sensor.gyroscope,1524535203736,2155647695732259,0.88357294,-0.65449846,0.87156504
android.sensor.gyroscope,1524535203755,2155647715724446,1.0215586,-0.79112285,0.9585523
android.sensor.gyroscope,1524535203775,2155647735715071,1.2972683,-1.0575473,1.1603647
android.sensor.gyroscope,1524535203796,2155647755736946,1.5754215,-1.3733473,1.3417219
android.sensor.gyroscope,1524535203816,2155647775727571,1.7957692,-1.695151,1.5105126
android.sensor.gyroscope,1524535203835,2155647795718196,1.9495851,-1.9861149,1.6607856
android.sensor.gyroscope,1524535203855,2155647815741634,2.0406563,-2.219291,1.8451272
android.sensor.gyroscope,1524535203875,2155647835732259,2.127661,-2.50645,2.0343907
android.sensor.gyroscope,1524535203897,2155647855722884,2.1571047,-2.7857025,2.168013
android.sensor.gyroscope,1524535203915,2155647875713509,2.1082878,-2.935417,2.2621038
android.sensor.gyroscope,1524535203936,2155647895735384,2.024582,-2.9634993,2.3226492
android.sensor.gyroscope,1524535203955,2155647915727571,1.9754858,-2.9577746,2.3493702
android.sensor.gyroscope,1524535203975,2155647935718196,1.8835768,-2.9632375,2.293729
android.sensor.gyroscope,1524535203997,2155647955740071,1.7543176,-2.9114187,2.1868277
android.sensor.gyroscope,1524535204015,2155647975732259,1.6127889,-2.704981,2.075563
android.sensor.gyroscope,1524535204036,2155647995721321,1.4818892,-2.3744507,1.9618548
android.sensor.gyroscope,1524535204055,2155648015744759,1.317165,-1.9572122,1.8323164
android.sensor.gyroscope,1524535204075,2155648035735384,0.9484643,-1.5121533,1.6730552
android.sensor.gyroscope,1524535204097,2155648055726009,0.2086192,-1.0507406,1.540253
android.sensor.gyroscope,1524535204115,2155648075716634,-2.972226,0.13606587,1.5206181
android.sensor.gyroscope,1524535204135,2155648095740071,6.2714567,3.535374,1.1276398
android.sensor.gyroscope,1524535204155,2155648115730696,6.343172,3.770714,0.91029394
android.sensor.gyroscope,1524535204175,2155648135721321,7.1932,3.7150903,0.77257
android.sensor.gyroscope,1524535204197,2155648155743196,8.197864,3.585011,0.6738542
android.sensor.gyroscope,1524535204215,2155648175733821,-8.732092,3.456834,0.6122266
android.sensor.gyroscope,1524535204235,2155648195724446,-7.855064,3.338745,0.587408
android.sensor.gyroscope,1524535204255,2155648215716634,-7.094205,3.285844,0.59259164
android.sensor.gyroscope,1524535204275,2155648235738509,-6.4132648,3.1617687,0.6525786
android.sensor.gyroscope,1524535204297,2155648255729134,-5.858564,2.9907787,0.75729835
android.sensor.gyroscope,1524535204315,2155648275719759,-5.395249,2.8047965,0.863938
android.sensor.gyroscope,1524535204335,2155648295741634,-4.947188,2.6174355,0.91193455
android.sensor.gyroscope,1524535204355,2155648315733821,-4.5165806,2.4980025,0.9217433
android.sensor.gyroscope,1524535204375,2155648335724446,-4.1879697,2.474266,0.9743824
android.sensor.gyroscope,1524535204397,2155648355715071,-4.132608,2.6237185,1.059188
android.sensor.gyroscope,1524535204415,2155648375736946,-4.027068,2.694614,1.1388273
android.sensor.gyroscope,1524535204435,2155648395727571,-3.7366278,2.5686185,1.2061796
android.sensor.gyroscope,1524535204455,2155648415718196,-3.378015,2.4099157,1.250092
android.sensor.gyroscope,1524535204475,2155648435741634,-3.0014079,2.249014,1.2645434
android.sensor.gyroscope,1524535204497,2155648455732259,-2.6449766,2.0071287,1.2656255
android.sensor.gyroscope,1524535204515,2155648475722884,-2.368726,1.7374054,1.303534
android.sensor.gyroscope,1524535204535,2155648495715071,-2.1562846,1.4936179,1.3567142
android.sensor.gyroscope,1524535204555,2155648515736946,-1.9326729,1.2334416,1.4049901
android.sensor.gyroscope,1524535204575,2155648535727571,-1.6831431,0.94301885,1.4300704
android.sensor.gyroscope,1524535204597,2155648555718196,-1.4289883,0.65449846,1.4355333
android.sensor.gyroscope,1524535204615,2155648575740071,-1.1731755,0.36077702,1.4371564
android.sensor.gyroscope,1524535204635,2155648595730696,-0.917921,0.040893063,1.4409788
android.sensor.gyroscope,1524535204655,2155648615721321,-0.6986728,-0.26696557,1.4336134
android.sensor.gyroscope,1524535204675,2155648635744759,-0.5058662,-0.5748591,1.4134375
android.sensor.gyroscope,1524535204696,2155648655735384,-0.34414402,-0.89802426,1.3760699
android.sensor.gyroscope,1524535204715,2155648675726009,-0.21406463,-1.2241739,1.3125399
android.sensor.gyroscope,1524535204735,2155648695716634,-0.11506956,-1.5530638,1.2386253
android.sensor.gyroscope,1524535204755,2155648715740071,-0.0283616,-1.8762289,1.1794586
android.sensor.gyroscope,1524535204775,2155648735730696,0.037350047,-2.1382902,1.1685503
android.sensor.gyroscope,1524535204797,2155648755721321,0.07225663,-2.3125613,1.2255353
android.sensor.gyroscope,1524535204815,2155648775743196,0.038990654,-2.378814,1.3288937
android.sensor.gyroscope,1524535204835,2155648795733821,-0.03190462,-2.3054578,1.3755289
android.sensor.gyroscope,1524535204855,2155648815726009,-0.057805303,-2.1549232,1.2610004
android.sensor.gyroscope,1524535204875,2155648835716634,0.03544764,-1.9122176,1.0894519
android.sensor.gyroscope,1524535204897,2155648855738509,0.28797933,-1.7027781,1.0051875
android.sensor.gyroscope,1524535204915,2155648875729134,0.63294363,-1.5429758,0.92310464
android.sensor.gyroscope,1524535204936,2155648895719759,0.8821941,-1.2751725,0.78757983
android.sensor.gyroscope,1524535204955,2155648915743196,1.003285,-1.0507406,0.64849454
android.sensor.gyroscope,1524535204975,2155648935733821,1.1110067,-0.82030475,0.60349995
android.sensor.gyroscope,1524535204997,2155648955724446,1.2729908,-0.44368014,0.45759043
android.sensor.gyroscope,1524535205015,2155648975715071,1.3957049,0.27925268,0.20043361
android.sensor.gyroscope,1524535205036,2155648995736946,1.3348976,1.8658617,-0.18079865
android.sensor.gyroscope,1524535205056,2155649015727571,0.5715953,6.0532904,-0.9402961
android.sensor.gyroscope,1524535205076,2155649035719759,-0.6130469,9.482304,-1.7734116
android.sensor.gyroscope,1524535205098,2155649055741634,-1.1750953,9.813655,-2.233201
android.sensor.gyroscope,1524535205117,2155649075733821,-1.4873347,9.277507,-2.5350907
android.sensor.gyroscope,1524535205136,2155649095722884,-1.6975945,8.510662,-2.7908862
android.sensor.gyroscope,1524535205156,2155649115713509,-1.8189472,7.7252636,-3.0229626
android.sensor.gyroscope,1524535205175,2155649135736946,-1.830414,7.0200286,-3.2214937
android.sensor.gyroscope,1524535205196,2155649155727571,-1.7098641,6.394712,-3.3736515
android.sensor.gyroscope,1524535205215,2155649175718196,-1.4895164,5.8492966,-3.4737463
android.sensor.gyroscope,1524535205235,2155649195740071,-1.2124454,5.3562407,-3.5250065
android.sensor.gyroscope,1524535205255,2155649215732259,-0.94383913,4.9032755,-3.5664582
android.sensor.gyroscope,1524535205275,2155649235722884,-0.73902476,4.493123,-3.6673732
android.sensor.gyroscope,1524535205296,2155649255744759,-0.583865,4.1680555,-3.8255348
android.sensor.gyroscope,1524535205315,2155649275735384,-0.4055098,3.947708,-3.9801536
android.sensor.gyroscope,1524535205335,2155649295726009,0.21216223,3.6594493,-3.79281
