Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524534844940,2155288895715071,0.31603462,1.2737153,9.9790325
android.sensor.accelerometer,1524534844956,2155288915736946,0.24899697,1.2545617,9.988609
android.sensor.accelerometer,1524534844974,2155288935729134,0.1436521,1.2066777,9.902418
android.sensor.accelerometer,1524534844994,2155288955719759,0.21068975,1.2066777,9.749189
android.sensor.accelerometer,1524534845014,2155288975741634,0.24899697,1.1971009,9.720459
android.sensor.accelerometer,1524534845034,2155288995732259,0.1340753,1.1300632,9.864111
android.sensor.accelerometer,1524534845054,2155289015722884,0.16280572,1.091756,9.892841
android.sensor.accelerometer,1524534845074,2155289035715071,0.22984336,1.1204864,9.797073
android.sensor.accelerometer,1524534845094,2155289055736946,0.2777274,1.1492168,9.500193
android.sensor.accelerometer,1524534845114,2155289075727571,0.37349546,1.1587936,9.643845
android.sensor.accelerometer,1524534845134,2155289095718196,0.2777274,1.13964,9.835381
android.sensor.accelerometer,1524534845154,2155289115740071,-0.019153614,1.1300632,9.950302
android.sensor.accelerometer,1524534845175,2155289135732259,-0.009576807,1.0726024,9.883265
android.sensor.accelerometer,1524534845195,2155289155721321,0.05746084,1.1109096,9.931149
android.sensor.accelerometer,1524534845215,2155289175713509,0.019153614,1.0342951,10.093954
android.sensor.accelerometer,1524534845235,2155289195735384,0.019153614,1.0821792,10.01734
android.sensor.accelerometer,1524534845254,2155289215726009,0.06703765,1.13964,9.797073
android.sensor.accelerometer,1524534845274,2155289235718196,0.18195933,1.1971009,9.825804
android.sensor.accelerometer,1524534845294,2155289255740071,0.17238252,1.1875241,9.902418
android.sensor.accelerometer,1524534845314,2155289275730696,0.22984336,1.1683705,9.950302
android.sensor.accelerometer,1524534845334,2155289295721321,0.25857377,1.1971009,9.988609
android.sensor.accelerometer,1524534845354,2155289315743196,0.2681506,1.1683705,9.931149
android.sensor.accelerometer,1524534845374,2155289335735384,0.2777274,1.1875241,9.80665
android.sensor.accelerometer,1524534845394,2155289355726009,0.20111294,1.2449849,9.730036
android.sensor.accelerometer,1524534845414,2155289375716634,0.2873042,1.2162545,9.80665
android.sensor.accelerometer,1524534845434,2155289395738509,0.2873042,1.1779473,9.825804
android.sensor.accelerometer,1524534845454,2155289415729134,0.22026655,1.1683705,9.825804
android.sensor.accelerometer,1524534845474,2155289435721321,0.34476504,1.1971009,9.873688
android.sensor.accelerometer,1524534845494,2155289455743196,0.2681506,1.1779473,9.883265
android.sensor.accelerometer,1524534845514,2155289475733821,0.17238252,1.1779473,9.873688
android.sensor.accelerometer,1524534845534,2155289495724446,0.33518824,1.2066777,9.730036
android.sensor.accelerometer,1524534845554,2155289515716634,0.20111294,1.2066777,9.720459
android.sensor.accelerometer,1524534845574,2155289535738509,0.08619126,1.1300632,9.873688
android.sensor.accelerometer,1524534845594,2155289555729134,0.1340753,1.1109096,9.902418
android.sensor.accelerometer,1524534845614,2155289575719759,0.1340753,1.1109096,9.844957
android.sensor.accelerometer,1524534845634,2155289595741634,0.17238252,1.1683705,9.77792
android.sensor.accelerometer,1524534845654,2155289615732259,0.1340753,1.13964,9.864111
android.sensor.accelerometer,1524534845674,2155289635724446,0.16280572,1.1204864,9.902418
android.sensor.accelerometer,1524534845694,2155289655715071,0.1340753,1.1204864,9.873688
android.sensor.accelerometer,1524534845714,2155289675736946,0.12449849,1.1300632,9.940725
android.sensor.accelerometer,1524534845734,2155289695727571,0.17238252,1.1779473,9.787497
android.sensor.accelerometer,1524534845754,2155289715718196,0.21068975,1.2449849,9.710882
android.sensor.accelerometer,1524534845774,2155289735741634,0.23942018,1.2354081,9.710882
android.sensor.accelerometer,1524534845794,2155289755732259,0.2777274,1.2449849,9.835381
android.sensor.accelerometer,1524534845814,2155289775722884,0.22984336,1.2354081,9.844957
android.sensor.accelerometer,1524534845834,2155289795713509,0.1436521,1.1971009,9.844957
android.sensor.accelerometer,1524534845854,2155289815735384,0.1436521,1.1875241,10.01734
android.sensor.accelerometer,1524534845874,2155289835726009,0.19153613,1.1971009,9.950302
android.sensor.accelerometer,1524534845894,2155289855718196,0.20111294,1.2066777,9.825804
android.sensor.accelerometer,1524534845914,2155289875740071,0.18195933,1.1683705,9.931149
android.sensor.accelerometer,1524534845934,2155289895730696,0.1436521,1.13964,9.959879
android.sensor.accelerometer,1524534845954,2155289915721321,0.1340753,1.1492168,9.969456
android.sensor.accelerometer,1524534845974,2155289935744759,0.25857377,1.1875241,9.864111
android.sensor.accelerometer,1524534845994,2155289955735384,0.24899697,1.2162545,9.797073
android.sensor.accelerometer,1524534846014,2155289975726009,0.19153613,1.1683705,10.007763
android.sensor.accelerometer,1524534846034,2155289995716634,0.15322891,1.1875241,9.835381
android.sensor.accelerometer,1524534846054,2155290015738509,0.19153613,1.2545617,9.653421
android.sensor.accelerometer,1524534846074,2155290035729134,0.17238252,1.2641385,9.615114
android.sensor.accelerometer,1524534846094,2155290055721321,0.1436521,1.2449849,9.710882
android.sensor.accelerometer,1524534846114,2155290075743196,0.10534488,1.1875241,9.816227
android.sensor.accelerometer,1524534846134,2155290095733821,0.11492168,1.1779473,9.969456
android.sensor.accelerometer,1524534846154,2155290115724446,0.06703765,1.1109096,9.940725
android.sensor.accelerometer,1524534846174,2155290135716634,0.047884032,1.1492168,9.892841
android.sensor.accelerometer,1524534846194,2155290155738509,0.076614454,1.1683705,9.892841
android.sensor.accelerometer,1524534846214,2155290175727571,0.076614454,1.1875241,9.758766
android.sensor.accelerometer,1524534846234,2155290195719759,0.038307227,1.1875241,9.787497
android.sensor.accelerometer,1524534846254,2155290215741634,0.019153614,1.1492168,9.854534
android.sensor.accelerometer,1524534846274,2155290235733821,0.095768064,1.1971009,9.797073
android.sensor.accelerometer,1524534846294,2155290255724446,0.10534488,1.2354081,9.701305
android.sensor.accelerometer,1524534846314,2155290275715071,0.08619126,1.1779473,9.672575
android.sensor.accelerometer,1524534846334,2155290295736946,0.1436521,1.1492168,9.854534
android.sensor.accelerometer,1524534846354,2155290315727571,0.05746084,1.13964,9.911995
android.sensor.accelerometer,1524534846374,2155290335718196,0.095768064,1.1587936,9.797073
android.sensor.accelerometer,1524534846394,2155290355741634,0.076614454,1.1204864,9.902418
android.sensor.accelerometer,1524534846414,2155290375732259,0.05746084,1.1109096,9.940725
android.sensor.accelerometer,1524534846434,2155290395722884,0.076614454,1.1300632,9.854534
android.sensor.accelerometer,1524534846454,2155290415713509,0.10534488,1.1492168,9.816227
