Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524535043579,2155487535736946,0.62249243,9.3182335,2.6719291
android.sensor.accelerometer,1524535043594,2155487555727571,0.4213795,9.270349,2.336741
android.sensor.accelerometer,1524535043614,2155487575719759,0.31603462,9.375694,2.6910827
android.sensor.accelerometer,1524535043634,2155487595741634,0.7086837,9.461885,3.0262709
android.sensor.accelerometer,1524535043654,2155487615732259,0.7469909,9.481039,2.6144683
android.sensor.accelerometer,1524535043674,2155487635722884,0.45968673,9.490616,2.2601264
android.sensor.accelerometer,1524535043694,2155487655715071,0.36391866,9.56723,2.8538885
android.sensor.accelerometer,1524535043714,2155487675736946,0.6895301,9.586384,3.074155
android.sensor.accelerometer,1524535043734,2155487695727571,0.6607997,9.586384,2.566584
android.sensor.accelerometer,1524535043754,2155487715718196,0.48841715,9.624691,2.5187001
android.sensor.accelerometer,1524535043774,2155487735740071,0.5363012,9.557653,2.9592333
android.sensor.accelerometer,1524535043794,2155487755732259,0.5267244,9.643845,2.920926
android.sensor.accelerometer,1524535043814,2155487775722884,0.37349546,9.873688,2.681506
android.sensor.accelerometer,1524535043834,2155487795744759,0.19153613,10.840945,2.6048915
android.sensor.accelerometer,1524535043854,2155487815735384,-0.34476504,11.415554,2.777274
android.sensor.accelerometer,1524535043874,2155487835726009,-0.94810385,12.152967,3.3614593
android.sensor.accelerometer,1524535043894,2155487855716634,-1.283292,12.287044,3.8881836
android.sensor.accelerometer,1524535043914,2155487875740071,-0.8619126,12.315774,4.1659107
android.sensor.accelerometer,1524535043934,2155487895730696,-0.7086837,12.430696,4.5872903
android.sensor.accelerometer,1524535043954,2155487915721321,-0.60333884,11.999739,5.497087
android.sensor.accelerometer,1524535043974,2155487935743196,-1.4173675,11.224017,7.1634517
android.sensor.accelerometer,1524535043994,2155487955735384,-1.8866309,10.563218,7.422025
android.sensor.accelerometer,1524535044014,2155487975726009,-2.030283,10.0269165,7.5082164
android.sensor.accelerometer,1524535044034,2155487995716634,-2.2409728,8.973468,8.293514
android.sensor.accelerometer,1524535044054,2155488015738509,-3.0358477,8.159439,9.078813
android.sensor.accelerometer,1524535044074,2155488035729134,-3.6583402,7.345411,8.944737
android.sensor.accelerometer,1524535044094,2155488055719759,-3.6008794,6.349423,7.345411
android.sensor.accelerometer,1524535044114,2155488075743196,-3.6296098,6.033388,5.803545
