Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524534836418,2155280375733821,-0.0051661744,0.007347836,0.038449604
android.sensor.gyroscope,1524534836435,2155280395724446,0.0,0.0,0.0
android.sensor.gyroscope,1524534836456,2155280415715071,-0.0054454273,0.007906342,0.038449604
android.sensor.gyroscope,1524534836475,2155280435736946,-0.008447394,0.011711159,0.054262288
android.sensor.gyroscope,1524534836495,2155280455729134,-0.013631022,0.012531464,0.0659909
android.sensor.gyroscope,1524534836516,2155280475719759,-0.013631022,0.014172073,0.052621678
android.sensor.gyroscope,1524534836535,2155280495741634,-0.009808751,0.013631022,0.035709437
android.sensor.gyroscope,1524534836556,2155280515732259,-0.014172073,0.020176006,0.050440013
android.sensor.gyroscope,1524534836576,2155280535722884,-0.010088003,0.014172073,0.03544764
android.sensor.gyroscope,1524534836596,2155280555715071,0.0,0.0,0.0
android.sensor.gyroscope,1524534836616,2155280575736946,0.0,0.0,0.0
android.sensor.gyroscope,1524534836636,2155280595727571,0.0,0.0,0.0
android.sensor.gyroscope,1524534836656,2155280615718196,0.0,0.0,0.0
android.sensor.gyroscope,1524534836676,2155280635741634,0.0,0.0,0.0
android.sensor.gyroscope,1524534836696,2155280655732259,0.0,0.0,0.0
android.sensor.gyroscope,1524534836716,2155280675722884,0.0,0.0,0.0
android.sensor.gyroscope,1524534836736,2155280695713509,0.0,0.0,0.0
android.sensor.gyroscope,1524534836756,2155280715735384,0.0,0.0,0.0
android.sensor.gyroscope,1524534836776,2155280735726009,0.0,0.0,0.0
android.sensor.gyroscope,1524534836796,2155280755718196,0.0,0.0,0.0
android.sensor.gyroscope,1524534836816,2155280775740071,0.0,0.0,0.0
android.sensor.gyroscope,1524534836836,2155280795730696,0.0,0.0,0.0
android.sensor.gyroscope,1524534836856,2155280815721321,0.0,0.0,0.0
android.sensor.gyroscope,1524534836876,2155280835744759,0.0,0.0,0.0
android.sensor.gyroscope,1524534836896,2155280855735384,0.0,0.0,0.0
android.sensor.gyroscope,1524534836916,2155280875726009,0.0,0.0,0.0
android.sensor.gyroscope,1524534836935,2155280895716634,0.0,0.0,0.0
android.sensor.gyroscope,1524534836956,2155280915738509,0.0,0.0,0.0
android.sensor.gyroscope,1524534836976,2155280935729134,0.0,0.0,0.0
android.sensor.gyroscope,1524534836995,2155280955719759,0.0,0.0,0.0
android.sensor.gyroscope,1524534837015,2155280975743196,0.0,0.0,0.0
android.sensor.gyroscope,1524534837036,2155280995733821,0.0,0.0,0.0
android.sensor.gyroscope,1524534837057,2155281015724446,-0.010088003,-0.00408407,-0.037891097
android.sensor.gyroscope,1524534837077,2155281035715071,0.0,0.0,0.0
android.sensor.gyroscope,1524534837097,2155281055738509,0.0,0.0,0.0
android.sensor.gyroscope,1524534837117,2155281075729134,0.0,0.0,0.0
android.sensor.gyroscope,1524534837137,2155281095719759,-0.016353736,-0.00816814,-0.0659909
android.sensor.gyroscope,1524534837157,2155281115741634,-0.012531464,-0.0070860367,-0.054262288
android.sensor.gyroscope,1524534837176,2155281135733821,-0.012810716,-0.0070860367,-0.054262288
android.sensor.gyroscope,1524534837196,2155281155722884,-0.008988446,-0.0049043754,-0.03817035
android.sensor.gyroscope,1524534837216,2155281175715071,-0.0095294975,-0.0049043754,-0.03817035
android.sensor.gyroscope,1524534837236,2155281195736946,-0.0095294975,-0.0049043754,-0.037891097
android.sensor.gyroscope,1524534837256,2155281215727571,-0.009808751,-0.0049043754,-0.037891097
android.sensor.gyroscope,1524534837276,2155281235718196,-0.009808751,-0.0046251225,-0.037891097
android.sensor.gyroscope,1524534837296,2155281255741634,-0.0027227136,-0.0051661744,-0.038990654
android.sensor.gyroscope,1524534837316,2155281275732259,-0.002984513,-0.0051661744,-0.038990654
android.sensor.gyroscope,1524534837336,2155281295722884,0.0,0.0,0.0
android.sensor.gyroscope,1524534837356,2155281315713509,0.0,0.0,0.0
android.sensor.gyroscope,1524534837376,2155281335735384,0.0,0.0,0.0
android.sensor.gyroscope,1524534837396,2155281355727571,0.0,0.0,0.0
android.sensor.gyroscope,1524534837416,2155281375718196,0.0,0.0,0.0
android.sensor.gyroscope,1524534837436,2155281395740071,0.0,0.0,0.0
android.sensor.gyroscope,1524534837456,2155281415730696,0.0,0.0,0.0
android.sensor.gyroscope,1524534837476,2155281435721321,0.0032637657,-0.01144936,-0.06735226
android.sensor.gyroscope,1524534837496,2155281455744759,0.0,0.0,0.0
android.sensor.gyroscope,1524534837516,2155281475735384,0.0,0.0,0.0
android.sensor.gyroscope,1524534837536,2155281495726009,0.002443461,-0.006806784,-0.038990654
android.sensor.gyroscope,1524534837556,2155281515716634,0.0013613568,-0.006265732,-0.038990654
android.sensor.gyroscope,1524534837576,2155281535738509,0.0016231562,-0.013892821,-0.09489355
android.sensor.gyroscope,1524534837596,2155281555730696,0.0010821042,-0.013351769,-0.09489355
android.sensor.gyroscope,1524534837616,2155281575721321,8.0285146E-4,-0.0109083075,-0.07716101
android.sensor.gyroscope,1524534837636,2155281595743196,5.410521E-4,-0.011990412,-0.08670796
android.sensor.gyroscope,1524534837656,2155281615733821,5.410521E-4,-0.010629055,-0.07716101
android.sensor.gyroscope,1524534837676,2155281635724446,5.410521E-4,-0.010629055,-0.07716101
android.sensor.gyroscope,1524534837696,2155281655716634,2.6179937E-4,-0.0076270886,-0.055623643
android.sensor.gyroscope,1524534837716,2155281675738509,2.6179937E-4,-0.0054454273,-0.03926991
android.sensor.gyroscope,1524534837736,2155281695729134,2.6179937E-4,-0.0051661744,-0.03926991
android.sensor.gyroscope,1524534837756,2155281715719759,0.0,-0.007347836,-0.055623643
android.sensor.gyroscope,1524534837776,2155281735741634,8.0285146E-4,-0.0070860367,-0.055623643
android.sensor.gyroscope,1524534837796,2155281755732259,5.410521E-4,-0.0049043754,-0.03926991
