Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524535110915,2155554875744759,1.685518,4.4915223,7.441179
android.sensor.accelerometer,1524535110934,2155554895735384,1.7812861,4.4244847,8.322245
android.sensor.accelerometer,1524535110954,2155554915726009,2.183512,4.3382936,8.791509
android.sensor.accelerometer,1524535110974,2155554935716634,2.1068976,4.31914,8.772355
android.sensor.accelerometer,1524535110994,2155554955740071,1.8004397,4.2425256,8.695741
android.sensor.accelerometer,1524535111014,2155554975730696,1.4556746,4.3478703,8.465898
android.sensor.accelerometer,1524535111034,2155554995721321,1.4077905,4.2904096,8.791509
android.sensor.accelerometer,1524535111054,2155555015743196,1.6376339,4.213795,9.165004
android.sensor.accelerometer,1524535111074,2155555035733821,1.5610195,4.2425256,9.423578
android.sensor.accelerometer,1524535111094,2155555055724446,1.5131354,4.3478703,9.691729
android.sensor.accelerometer,1524535111114,2155555075716634,2.0973208,4.367024,9.720459
android.sensor.accelerometer,1524535111134,2155555095738509,2.4708161,4.4340615,9.749189
android.sensor.accelerometer,1524535111154,2155555115729134,2.5187001,4.4340615,9.758766
android.sensor.accelerometer,1524535111174,2155555135719759,2.4612393,4.4244847,9.931149
android.sensor.accelerometer,1524535111194,2155555155743196,2.3654714,4.4819455,9.883265
android.sensor.accelerometer,1524535111214,2155555175733821,2.3942018,4.462792,9.356541
android.sensor.accelerometer,1524535111234,2155555195724446,2.3558946,4.4436383,8.772355
android.sensor.accelerometer,1524535111254,2155555215715071,2.3942018,4.357447,8.42759
android.sensor.accelerometer,1524535111274,2155555235736946,2.1643584,4.3382936,8.523358
android.sensor.accelerometer,1524535111294,2155555255727571,1.9440918,4.156334,8.8777
android.sensor.accelerometer,1524535111314,2155555275719759,1.9249382,4.0318356,8.829816
android.sensor.accelerometer,1524535111334,2155555295741634,1.8674773,3.964798,8.772355
android.sensor.accelerometer,1524535111354,2155555315732259,1.6567876,3.9456444,8.523358
android.sensor.accelerometer,1524535111374,2155555335722884,1.8291701,3.916914,8.121132
android.sensor.accelerometer,1524535111394,2155555355715071,2.183512,3.8786068,8.264784
android.sensor.accelerometer,1524535111414,2155555375736946,2.030283,3.8498764,9.011775
android.sensor.accelerometer,1524535111434,2155555395727571,1.8962077,3.821146,9.136273
android.sensor.accelerometer,1524535111454,2155555415718196,2.078167,4.003105,8.7532015
android.sensor.accelerometer,1524535111474,2155555435740071,2.087744,4.098873,8.331821
android.sensor.accelerometer,1524535111494,2155555455733821,2.0398598,4.175488,8.839393
android.sensor.accelerometer,1524535111514,2155555475722884,1.934515,4.5872903,9.557653
android.sensor.accelerometer,1524535111534,2155555495744759,1.3503298,5.947197,10.371682
android.sensor.accelerometer,1524535111554,2155555515735384,0.41180268,7.9583263,10.515334
android.sensor.accelerometer,1524535111574,2155555535726009,0.48841715,8.829816,12.670115
android.sensor.accelerometer,1524535111594,2155555555718196,2.834735,9.050082,17.075447
android.sensor.accelerometer,1524535111614,2155555575740071,10.132261,7.9966335,24.449587
android.sensor.accelerometer,1524535111634,2155555595730696,18.86631,6.339846,26.958712
android.sensor.accelerometer,1524535111654,2155555615721321,20.417751,4.7405195,19.977219
android.sensor.accelerometer,1524535111674,2155555635743196,14.4609785,0.5650316,10.237606
android.sensor.accelerometer,1524535111694,2155555655735384,6.6846113,-7.517793,6.2249246
android.sensor.accelerometer,1524535111714,2155555675724446,-7.3645644,-17.81286,-1.4748282
android.sensor.accelerometer,1524535111734,2155555695716634,-23.740904,-25.04335,-4.5872903
android.sensor.accelerometer,1524535111754,2155555715738509,-40.529045,-22.76407,-6.8665705
android.sensor.accelerometer,1524535111774,2155555735729134,-49.732357,-18.339584,-15.964537
android.sensor.accelerometer,1524535111794,2155555755719759,-38.41257,-24.305935,-8.159439
android.sensor.accelerometer,1524535111814,2155555775743196,33.461365,-28.605923,-5.5737014
android.sensor.accelerometer,1524535111834,2155555795733821,75.024704,-0.37349546,45.336605
android.sensor.accelerometer,1524535111854,2155555815724446,69.06793,21.806389,59.251705
android.sensor.accelerometer,1524535111874,2155555835715071,62.076862,25.512613,29.649794
android.sensor.accelerometer,1524535111894,2155555855738509,43.497856,15.562311,19.498379
android.sensor.accelerometer,1524535111914,2155555875727571,29.352913,1.388637,13.876793
android.sensor.accelerometer,1524535111934,2155555895719759,13.129802,-12.344504,7.651869
android.sensor.accelerometer,1524535111954,2155555915741634,-5.00867,-23.731327,1.4556746
android.sensor.accelerometer,1524535111974,2155555935732259,-22.505495,-33.509247,-0.9768343
android.sensor.accelerometer,1524535111994,2155555955722884,-56.53189,-29.726408,7.441179
android.sensor.accelerometer,1524535112014,2155555975715071,-69.364815,-23.760057,10.927136
android.sensor.accelerometer,1524535112034,2155555995736946,-38.671146,-33.71036,-7.3166804
android.sensor.accelerometer,1524535112054,2155556015727571,24.80393,-35.711914,-24.372972
android.sensor.accelerometer,1524535112074,2155556035718196,65.11271,-9.624691,8.532935
android.sensor.accelerometer,1524535112094,2155556055741634,77.71579,24.727316,44.350193
android.sensor.accelerometer,1524535112114,2155556075732259,63.8773,19.785683,21.049822
android.sensor.accelerometer,1524535112134,2155556095722884,42.262447,3.86903,8.236053
